model,train_loss,train_acc,val_loss,val_acc
my_model_1,0.2478133738040924,0.9098833203315735,0.2682758569717407,0.9054999947547913
my_model_1,0.24574396014213562,0.911216676235199,0.2671891450881958,0.9056000113487244
my_model_1,0.2465602159500122,0.9106166958808899,0.2660953402519226,0.9042999744415283
my_model_1,0.24288645386695862,0.9120166897773743,0.2670161724090576,0.9060999751091003
my_model_1,0.2435196489095688,0.9117000102996826,0.26599663496017456,0.9059000015258789
my_model_1,0.2400214821100235,0.9135666489601135,0.26477351784706116,0.9049999713897705
my_model_1,0.2400149255990982,0.9136499762535095,0.26370421051979065,0.9060999751091003
my_model_1,0.23748809099197388,0.915066659450531,0.26348719000816345,0.9070000052452087
my_model_1,0.23774702847003937,0.9136666655540466,0.26376333832740784,0.9053000211715698
my_model_1,0.23438464105129242,0.9154166579246521,0.26546338200569153,0.906000018119812
my_model_1,0.23574280738830566,0.9138333201408386,0.2642098367214203,0.9045000076293945
my_model_1,0.23339936137199402,0.9148499965667725,0.26034992933273315,0.9071999788284302
my_model_1,0.23266097903251648,0.9159833192825317,0.26527220010757446,0.9041000008583069
my_model_1,0.23373091220855713,0.9158833622932434,0.26028457283973694,0.9083999991416931
my_model_1,0.22928491234779358,0.9160166382789612,0.26038020849227905,0.90829998254776
my_model_1,0.22837594151496887,0.917033314704895,0.25975367426872253,0.9081000089645386
my_model_1,0.22824567556381226,0.9178166389465332,0.2570042610168457,0.9077000021934509
my_model_1,0.22794577479362488,0.9172999858856201,0.2573968172073364,0.9099000096321106
my_model_1,0.22519825398921967,0.9188833236694336,0.2609202265739441,0.9041000008583069
my_model_1,0.22433049976825714,0.9182666540145874,0.2549133002758026,0.9092000126838684
my_model_1,0.22345349192619324,0.9189833402633667,0.25237640738487244,0.9100000262260437
my_model_1,0.22175967693328857,0.9185166954994202,0.25434356927871704,0.9085999727249146
my_model_1,0.22279104590415955,0.9185666441917419,0.2531437873840332,0.909500002861023
my_model_1,0.2171936184167862,0.9203000068664551,0.25673940777778625,0.90829998254776
my_model_1,0.2193325310945511,0.9205499887466431,0.2506851255893707,0.9089000225067139
my_model_1,0.21657849848270416,0.9206166863441467,0.2533359229564667,0.9099000096321106
my_model_1,0.21777236461639404,0.9208166599273682,0.25203821063041687,0.9114000201225281
my_model_1,0.21760022640228271,0.92044997215271,0.2508932650089264,0.9114000201225281
my_model_1,0.21455976366996765,0.9213666915893555,0.25081866979599,0.9107999801635742
my_model_1,0.2149425745010376,0.921750009059906,0.25100070238113403,0.9101999998092651
my_model_1,0.21495546400547028,0.92330002784729,0.24927395582199097,0.911300003528595
my_model_1,0.21412299573421478,0.9225166440010071,0.24889177083969116,0.9111999869346619
my_model_1,0.21194292604923248,0.9236500263214111,0.25067079067230225,0.9103999733924866
my_model_1,0.21068477630615234,0.9227333068847656,0.2491854727268219,0.9126999974250793
my_model_1,0.20873428881168365,0.9245499968528748,0.2455132007598877,0.9126999974250793
my_model_1,0.20796148478984833,0.9241499900817871,0.247131809592247,0.9122999906539917
my_model_1,0.20773304998874664,0.9248833060264587,0.24978776276111603,0.9096999764442444
my_model_1,0.20701813697814941,0.9249333143234253,0.2477530688047409,0.9125000238418579
my_model_1,0.2060694843530655,0.92535001039505,0.2517141103744507,0.9108999967575073
my_model_1,0.20552906394004822,0.9261666536331177,0.24395625293254852,0.9143000245094299
my_model_1,0.20683442056179047,0.9251333475112915,0.24982886016368866,0.9115999937057495
my_model_1,0.2022416740655899,0.9269833564758301,0.24429164826869965,0.9125999808311462
my_model_1,0.20249204337596893,0.9249333143234253,0.24498873949050903,0.9132000207901001
my_model_1,0.20150843262672424,0.9264833331108093,0.24623604118824005,0.9139000177383423
my_model_1,0.19890441000461578,0.9270333051681519,0.24749182164669037,0.9122999906539917
my_model_1,0.20036768913269043,0.9273166656494141,0.2427479475736618,0.9136999845504761
my_model_1,0.19960016012191772,0.9277499914169312,0.24419879913330078,0.9129999876022339
my_model_1,0.19650234282016754,0.9280666708946228,0.24446526169776917,0.9136000275611877
my_model_1,0.19633881747722626,0.928683340549469,0.24201306700706482,0.9142000079154968
my_model_1,0.19626307487487793,0.9281166791915894,0.2500573396682739,0.9125999808311462
my_model_1,0.1929149180650711,0.9292500019073486,0.243759423494339,0.9132999777793884
my_model_1,0.19516873359680176,0.9287333488464355,0.2405131608247757,0.9132000207901001
my_model_1,0.19359807670116425,0.9296000003814697,0.24102886021137238,0.9143999814987183
my_model_1,0.19240541756153107,0.9290000200271606,0.24176718294620514,0.9144999980926514
my_model_1,0.19248631596565247,0.9299499988555908,0.2391832023859024,0.9156000018119812
my_model_1,0.19123244285583496,0.9317666888237,0.2404416799545288,0.9143000245094299
my_model_1,0.19018737971782684,0.9316333532333374,0.24022327363491058,0.9147999882698059
my_model_1,0.18975281715393066,0.9303833246231079,0.24011699855327606,0.9153000116348267
my_model_1,0.18912331759929657,0.9308000206947327,0.2379056215286255,0.9164999723434448
my_model_1,0.18750663101673126,0.9312999844551086,0.24114511907100677,0.9143999814987183
my_model_1,0.186016246676445,0.9322999715805054,0.23883752524852753,0.9160000085830688
my_model_1,0.18721868097782135,0.9323166608810425,0.23774836957454681,0.9165999889373779
my_model_1,0.18461723625659943,0.9322999715805054,0.23716020584106445,0.916100025177002
my_model_1,0.18535463511943817,0.9319000244140625,0.2386755347251892,0.9157000184059143
my_model_1,0.18378719687461853,0.932533323764801,0.23712053894996643,0.9157999753952026
my_model_1,0.18182489275932312,0.933650016784668,0.23801599442958832,0.9147999882698059
my_model_1,0.18275056779384613,0.9336166381835938,0.23691435158252716,0.9164000153541565
my_model_1,0.18161648511886597,0.9342333078384399,0.23695626854896545,0.9168000221252441
my_model_1,0.17948269844055176,0.9341166615486145,0.2385372817516327,0.9168000221252441
my_model_1,0.17775630950927734,0.9349666833877563,0.23381970822811127,0.916700005531311
my_model_1,0.17855465412139893,0.9346166849136353,0.23868830502033234,0.9165999889373779
my_model_1,0.1774245798587799,0.9349833130836487,0.23572152853012085,0.9157999753952026
my_model_1,0.17676948010921478,0.9360833168029785,0.2374562919139862,0.9169999957084656
my_model_1,0.17749333381652832,0.9349499940872192,0.23491418361663818,0.916700005531311
my_model_1,0.17770551145076752,0.9350333213806152,0.2370419204235077,0.916700005531311
my_model_1,0.17535951733589172,0.9361000061035156,0.23396331071853638,0.9180999994277954
my_model_1,0.1751413345336914,0.9352333545684814,0.23735925555229187,0.9158999919891357
my_model_1,0.17361903190612793,0.9361166954040527,0.23266315460205078,0.9185000061988831
my_model_1,0.17263084650039673,0.9363833069801331,0.23531855642795563,0.9180999994277954
my_model_1,0.1731676161289215,0.9368833303451538,0.238556370139122,0.916100025177002
my_model_1,0.17132288217544556,0.9369666576385498,0.23518630862236023,0.9174000024795532
my_model_1,0.1702244132757187,0.9384499788284302,0.23268325626850128,0.9179999828338623
my_model_1,0.1726803332567215,0.9365500211715698,0.23759065568447113,0.9160000085830688
my_model_1,0.1691775918006897,0.9379666447639465,0.23505544662475586,0.9182000160217285
my_model_1,0.16937249898910522,0.9378166794776917,0.23871847987174988,0.9158999919891357
my_model_1,0.16800551116466522,0.9384166598320007,0.2311011403799057,0.9187999963760376
my_model_1,0.16809916496276855,0.9378666877746582,0.23593418300151825,0.9169999957084656
my_model_1,0.1670568734407425,0.93954998254776,0.23280318081378937,0.917900025844574
my_model_1,0.16371937096118927,0.9391166567802429,0.23334245383739471,0.9193999767303467
my_model_1,0.1667940765619278,0.9392833113670349,0.23257572948932648,0.9186999797821045
my_model_1,0.16359959542751312,0.9404666423797607,0.23523736000061035,0.9193000197410583
my_model_1,0.16505327820777893,0.9394833445549011,0.23243847489356995,0.9187999963760376
my_model_1,0.16493616998195648,0.9392833113670349,0.23481416702270508,0.9171000123023987
my_model_1,0.16199982166290283,0.9407666921615601,0.2328706830739975,0.9190999865531921
my_model_1,0.16107302904129028,0.9402333498001099,0.23661530017852783,0.9187999963760376
my_model_1,0.16025039553642273,0.940583348274231,0.2350509762763977,0.9182999730110168
my_model_1,0.1596960872411728,0.941266655921936,0.2334272712469101,0.9174000024795532
my_model_1,0.16023631393909454,0.940933346748352,0.2332751452922821,0.9190000295639038
my_model_1,0.1579914093017578,0.9416666626930237,0.23426052927970886,0.9207000136375427
my_model_1,0.15817418694496155,0.9414499998092651,0.23252248764038086,0.919700026512146
my_model_1,0.15765422582626343,0.9426666498184204,0.2333037406206131,0.919700026512146
my_model_1,0.15705044567584991,0.942383348941803,0.2321443110704422,0.9212999939918518
my_model_1,0.1554068773984909,0.9434999823570251,0.23365207016468048,0.9199000000953674
my_model_1,0.15581469237804413,0.9426000118255615,0.23268313705921173,0.9197999835014343
my_model_1,0.15455015003681183,0.9437166452407837,0.24043938517570496,0.9172999858856201
my_model_1,0.15395763516426086,0.9426500201225281,0.23300866782665253,0.9200999736785889
my_model_1,0.15343515574932098,0.944183349609375,0.23258131742477417,0.919700026512146
my_model_1,0.1511334329843521,0.944433331489563,0.2330213338136673,0.9207000136375427
my_model_1,0.15335015952587128,0.9433333277702332,0.23160386085510254,0.9196000099182129
my_model_1,0.15277506411075592,0.9442333579063416,0.23309774696826935,0.9204000234603882
my_model_1,0.15066400170326233,0.9443333148956299,0.2335709035396576,0.9200999736785889
my_model_1,0.1520966738462448,0.9447333216667175,0.23539690673351288,0.9190000295639038
my_model_1,0.14869560301303864,0.9457833170890808,0.2371125966310501,0.9175000190734863
my_model_1,0.1494273990392685,0.9452999830245972,0.23137250542640686,0.9205999970436096
my_model_1,0.1480092704296112,0.9453999996185303,0.23419514298439026,0.9204999804496765
my_model_1,0.1478164941072464,0.9451333284378052,0.23599538207054138,0.920199990272522
my_model_1,0.1471462845802307,0.9462166428565979,0.22997595369815826,0.919700026512146
my_model_1,0.14701898396015167,0.9460999965667725,0.23760737478733063,0.9197999835014343
my_model_1,0.14553427696228027,0.9467833042144775,0.23243913054466248,0.9208999872207642
my_model_1,0.14465981721878052,0.947866678237915,0.23222137987613678,0.9204000234603882
my_model_1,0.1443590670824051,0.9464499950408936,0.23005469143390656,0.9203000068664551
my_model_1,0.14460693299770355,0.9467666745185852,0.23631086945533752,0.921500027179718
my_model_1,0.14405710995197296,0.9467833042144775,0.2331855297088623,0.9225000143051147
my_model_1,0.14203746616840363,0.9473666548728943,0.23722846806049347,0.9192000031471252
my_model_1,0.14271949231624603,0.9474166631698608,0.23224325478076935,0.9218999743461609
my_model_1,0.143891379237175,0.9466333389282227,0.22879551351070404,0.9225000143051147
my_model_1,0.1414259970188141,0.9485666751861572,0.2379024475812912,0.9199000000953674
my_model_1,0.14414919912815094,0.9470000267028809,0.23350754380226135,0.9215999841690063
my_model_1,0.13927602767944336,0.9485666751861572,0.23549199104309082,0.9222999811172485
my_model_1,0.1387884020805359,0.9486166834831238,0.23581399023532867,0.9207000136375427
my_model_1,0.13838991522789001,0.9487833380699158,0.23147426545619965,0.9218000173568726
my_model_1,0.13915292918682098,0.949150025844574,0.2307089865207672,0.9204999804496765
my_model_1,0.13816556334495544,0.9486166834831238,0.23237383365631104,0.921999990940094
my_model_1,0.13584093749523163,0.9509000182151794,0.229841947555542,0.921500027179718
my_model_1,0.1374502331018448,0.9492833614349365,0.23386049270629883,0.9208999872207642
my_model_1,0.135825976729393,0.9503499865531921,0.23494704067707062,0.9197999835014343
my_model_1,0.13661274313926697,0.9490666389465332,0.23969797790050507,0.9204000234603882
my_model_1,0.13577800989151,0.9502166509628296,0.2355833798646927,0.9217000007629395
my_model_1,0.13273906707763672,0.9509166479110718,0.23609469830989838,0.920799970626831
my_model_1,0.13347557187080383,0.949566662311554,0.2367313951253891,0.9207000136375427
